时间戳,pitch角度,误差,目标角速率,实际角速率,积分项,输出值,电机3PWM,电机4PWM
13.774,-3.939,3.939,0.000,0.000,0.000,0.535,1499,1499
13.784,-3.939,3.939,0.000,0.000,0.000,0.537,1499,1499
13.794,-3.939,3.939,0.000,0.000,0.000,0.538,1499,1499
13.804,-3.939,3.939,0.000,0.000,0.000,0.539,1499,1499
13.814,-3.939,3.939,0.000,0.000,0.000,0.540,1499,1499
13.824,-3.939,3.939,0.000,0.000,0.000,0.541,1499,1499
13.834,-3.939,3.939,0.000,0.000,0.000,0.541,1499,1499
13.844,-3.939,3.939,0.000,0.000,0.000,0.542,1499,1499
13.854,-3.939,3.939,0.000,0.000,0.000,0.542,1499,1499
13.864,-3.939,3.939,0.000,0.000,0.000,0.542,1499,1499
13.874,-3.939,3.939,0.000,0.000,0.000,0.543,1499,1499
13.884,-3.939,3.939,0.000,0.000,0.000,0.543,1499,1499
13.894,-3.939,3.939,0.000,0.000,0.000,0.543,1499,1499
13.904,-3.939,3.939,0.000,0.000,0.000,0.543,1499,1499
13.914,-3.939,3.939,0.000,0.000,0.000,0.544,1499,1499
13.924,-3.939,3.939,0.000,0.000,0.000,0.544,1499,1499
13.934,-3.939,3.939,0.000,0.000,0.000,0.544,1499,1499
13.944,-3.939,3.939,0.000,0.000,0.000,0.544,1499,1499
13.954,-3.939,3.939,0.000,0.000,0.000,0.545,1499,1499
13.964,-3.939,3.939,0.000,0.000,0.000,0.545,1499,1499
13.974,-3.939,3.939,0.000,0.000,0.000,0.545,1499,1499
13.984,-3.939,3.939,0.000,0.000,0.000,0.545,1499,1499
13.994,-3.939,3.939,0.000,0.000,0.000,0.545,1499,1499
14.004,-3.939,3.939,0.000,0.000,0.000,0.546,1499,1499
14.014,-3.939,3.939,0.000,0.000,0.000,0.546,1499,1499
14.024,-3.998,3.998,0.000,0.000,0.000,0.545,1499,1499
14.034,-3.998,3.998,0.000,0.000,0.000,0.547,1499,1499
14.044,-3.998,3.998,0.000,0.000,0.000,0.549,1499,1499
14.054,-3.998,3.998,0.000,0.000,0.000,0.550,1499,1499
14.064,-3.998,3.998,0.000,0.000,0.000,0.551,1499,1499
14.074,-3.998,3.998,0.000,0.000,0.000,0.552,1499,1499
14.084,-3.998,3.998,0.000,0.000,0.000,0.552,1499,1499
14.094,-3.998,3.998,0.000,0.000,0.000,0.553,1499,1499
14.104,-3.998,3.998,0.000,0.000,0.000,0.553,1499,1499
14.114,-3.998,3.998,0.000,0.000,0.000,0.553,1499,1499
14.124,-3.998,3.998,0.000,0.000,0.000,0.554,1499,1499
14.134,-3.998,3.998,0.000,0.000,0.000,0.554,1499,1499
14.144,-3.998,3.998,0.000,0.000,0.000,0.554,1499,1499
14.154,-3.998,3.998,0.000,0.000,0.000,0.554,1499,1499
14.164,-3.998,3.998,0.000,0.000,0.000,0.555,1499,1499
14.174,-3.998,3.998,0.000,0.000,0.000,0.555,1499,1499
14.184,-3.998,3.998,0.000,0.000,0.000,0.555,1499,1499
14.194,-3.998,3.998,0.000,0.000,0.000,0.555,1499,1499
14.204,-3.998,3.998,0.000,0.000,0.000,0.555,1499,1499
14.214,-3.998,3.998,0.000,0.000,0.000,0.556,1499,1499
14.224,-3.998,3.998,0.000,0.000,0.000,0.556,1499,1499
14.234,-3.998,3.998,0.000,0.000,0.000,0.556,1499,1499
14.244,-3.998,3.998,0.000,0.000,0.000,0.556,1499,1499
14.254,-3.998,3.998,0.000,0.000,0.000,0.556,1499,1499
14.264,-4.054,4.054,0.000,0.000,0.000,0.556,1499,1499
14.274,-4.054,4.054,0.000,0.000,0.000,0.558,1499,1499
14.284,-4.054,4.054,0.000,0.000,0.000,0.559,1499,1499
14.294,-4.054,4.054,0.000,0.000,0.000,0.561,1499,1499
14.304,-4.054,4.054,0.000,0.000,0.000,0.561,1499,1499
14.314,-4.054,4.054,0.000,0.000,0.000,0.562,1499,1499
14.324,-4.054,4.054,0.000,0.000,0.000,0.562,1499,1499
14.334,-4.054,4.054,0.000,0.000,0.000,0.563,1499,1499
14.344,-4.054,4.054,0.000,0.000,0.000,0.563,1499,1499
14.354,-4.054,4.054,0.000,0.000,0.000,0.564,1499,1499
14.364,-4.054,4.054,0.000,0.000,0.000,0.564,1499,1499
14.374,-4.054,4.054,0.000,0.000,0.000,0.564,1499,1499
14.384,-4.054,4.054,0.000,0.000,0.000,0.564,1499,1499
14.394,-4.054,4.054,0.000,0.000,0.000,0.565,1499,1499
14.404,-4.054,4.054,0.000,0.000,0.000,0.565,1499,1499
14.414,-4.054,4.054,0.000,0.000,0.000,0.565,1499,1499
14.424,-4.054,4.054,0.000,0.000,0.000,0.565,1499,1499
14.434,-4.054,4.054,0.000,0.000,0.000,0.565,1499,1499
14.444,-4.054,4.054,0.000,0.000,0.000,0.566,1499,1499
14.454,-4.054,4.054,0.000,0.000,0.000,0.566,1499,1499
14.464,-4.054,4.054,0.000,0.000,0.000,0.566,1499,1499
14.474,-4.054,4.054,0.000,0.000,0.000,0.566,1499,1499
14.484,-4.054,4.054,0.000,0.000,0.000,0.567,1499,1499
14.494,-4.054,4.054,0.000,0.000,0.000,0.567,1499,1499
14.504,-4.054,4.054,0.000,0.000,0.000,0.567,1499,1499
14.514,-4.054,4.054,0.000,0.000,0.000,0.567,1499,1499
14.524,-4.113,4.113,0.000,0.000,0.000,0.567,1499,1499
14.534,-4.113,4.113,0.000,0.000,0.000,0.569,1499,1499
14.544,-4.113,4.113,0.000,0.000,0.000,0.570,1499,1499
14.554,-4.113,4.113,0.000,0.000,0.000,0.571,1499,1499
14.564,-4.113,4.113,0.000,0.000,0.000,0.572,1499,1499
14.574,-4.113,4.113,0.000,0.000,0.000,0.573,1499,1499
14.584,-4.113,4.113,0.000,0.000,0.000,0.574,1499,1499
14.594,-4.113,4.113,0.000,0.000,0.000,0.574,1499,1499
14.604,-4.113,4.113,0.000,0.000,0.000,0.574,1499,1499
14.614,-4.113,4.113,0.000,0.000,0.000,0.575,1499,1499
14.624,-4.113,4.113,0.000,0.000,0.000,0.575,1499,1499
14.634,-4.113,4.113,0.000,0.000,0.000,0.575,1499,1499
14.644,-4.113,4.113,0.000,0.000,0.000,0.575,1499,1499
14.654,-4.113,4.113,0.000,0.000,0.000,0.576,1499,1499
14.664,-4.113,4.113,0.000,0.000,0.000,0.576,1499,1499
14.674,-4.113,4.113,0.000,0.000,0.000,0.576,1499,1499
14.684,-4.113,4.113,0.000,0.000,0.000,0.576,1499,1499
14.694,-4.113,4.113,0.000,0.000,0.000,0.577,1499,1499
14.704,-4.113,4.113,0.000,0.000,0.000,0.577,1499,1499
14.714,-4.113,4.113,0.000,0.000,0.000,0.577,1499,1499
14.724,-4.113,4.113,0.000,0.000,0.000,0.577,1499,1499
14.734,-4.113,4.113,0.000,0.000,0.000,0.577,1499,1499
14.744,-4.113,4.113,0.000,0.000,0.000,0.578,1499,1499
14.754,-4.113,4.113,0.000,0.000,0.000,0.578,1499,1499
14.764,-4.113,4.113,0.000,0.000,0.000,0.578,1499,1499
14.774,-4.171,4.171,0.000,0.000,0.000,0.578,1499,1499
14.784,-4.171,4.171,0.000,0.000,0.000,0.580,1499,1499
14.794,-4.171,4.171,0.000,0.000,0.000,0.581,1499,1499
14.804,-4.171,4.171,0.000,0.000,0.000,0.582,1499,1499
14.814,-4.171,4.171,0.000,0.000,0.000,0.583,1499,1499
14.824,-4.171,4.171,0.000,0.000,0.000,0.584,1499,1499
14.834,-4.171,4.171,0.000,0.000,0.000,0.584,1499,1499
14.844,-4.171,4.171,0.000,0.000,0.000,0.585,1499,1499
14.854,-4.171,4.171,0.000,0.000,0.000,0.585,1499,1499
14.864,-4.171,4.171,0.000,0.000,0.000,0.586,1499,1499
14.874,-4.171,4.171,0.000,0.000,0.000,0.586,1499,1499
14.884,-4.171,4.171,0.000,0.000,0.000,0.586,1499,1499
14.894,-4.171,4.171,0.000,0.000,0.000,0.586,1499,1499
14.904,-4.171,4.171,0.000,0.000,0.000,0.587,1499,1499
14.914,-4.171,4.171,0.000,0.000,0.000,0.587,1499,1499
14.924,-4.171,4.171,0.000,0.000,0.000,0.587,1499,1499
14.934,-4.171,4.171,0.000,0.000,0.000,0.587,1499,1499
14.944,-4.171,4.171,0.000,0.000,0.000,0.588,1499,1499
14.954,-4.171,4.171,0.000,0.000,0.000,0.588,1499,1499
14.964,-4.171,4.171,0.000,0.000,0.000,0.588,1499,1499
14.974,-4.171,4.171,0.000,0.000,0.000,0.588,1499,1499
14.984,-4.171,4.171,0.000,0.000,0.000,0.588,1499,1499
14.994,-4.171,4.171,0.000,0.000,0.000,0.589,1499,1499
15.004,-4.171,4.171,0.000,0.000,0.000,0.589,1499,1499
15.014,-4.171,4.171,0.000,0.000,0.000,0.589,1499,1499
15.024,-4.234,4.234,0.000,0.000,0.000,0.589,1499,1499
15.034,-4.234,4.234,0.000,0.000,0.000,0.591,1499,1499
15.044,-4.234,4.234,0.000,0.000,0.000,0.592,1499,1499
15.054,-4.234,4.234,0.000,0.000,0.000,0.594,1499,1499
15.064,-4.234,4.234,0.000,0.000,0.000,0.595,1499,1499
15.074,-4.234,4.234,0.000,0.000,0.000,0.595,1499,1499
15.084,-4.234,4.234,0.000,0.000,0.000,0.596,1499,1499
15.094,-4.234,4.234,0.000,0.000,0.000,0.596,1499,1499
15.104,-4.234,4.234,0.000,0.000,0.000,0.597,1499,1499
15.114,-4.234,4.234,0.000,0.000,0.000,0.597,1499,1499
15.124,-4.234,4.234,0.000,0.000,0.000,0.597,1499,1499
15.134,-4.234,4.234,0.000,0.000,0.000,0.598,1499,1499
15.144,-4.234,4.234,0.000,0.000,0.000,0.598,1499,1499
15.154,-4.234,4.234,0.000,0.000,0.000,0.598,1499,1499
15.164,-4.234,4.234,0.000,0.000,0.000,0.598,1499,1499
15.174,-4.234,4.234,0.000,0.000,0.000,0.599,1499,1499
15.184,-4.234,4.234,0.000,0.000,0.000,0.599,1499,1499
15.194,-4.234,4.234,0.000,0.000,0.000,0.599,1499,1499
15.204,-4.234,4.234,0.000,0.000,0.000,0.599,1499,1499
15.214,-4.234,4.234,0.000,0.000,0.000,0.599,1499,1499
15.224,-4.234,4.234,0.000,0.000,0.000,0.600,1499,1499
15.234,-4.234,4.234,0.000,0.000,0.000,0.600,1499,1499
15.244,-4.234,4.234,0.000,0.000,0.000,0.600,1499,1499
15.254,-4.234,4.234,0.000,0.000,0.000,0.600,1499,1499
15.264,-4.300,4.300,0.000,0.000,0.000,0.600,1499,1499
15.274,-4.300,4.300,0.000,0.000,0.000,0.602,1499,1499
15.284,-4.300,4.300,0.000,0.000,0.000,0.604,1499,1499
15.294,-4.300,4.300,0.000,0.000,0.000,0.605,1499,1499
15.304,-4.300,4.300,0.000,0.000,0.000,0.606,1499,1499
15.314,-4.300,4.300,0.000,0.000,0.000,0.607,1499,1499
15.324,-4.300,4.300,0.000,0.000,0.000,0.607,1499,1499
15.334,-4.300,4.300,0.000,0.000,0.000,0.608,1499,1499
15.344,-4.300,4.300,0.000,0.000,0.000,0.608,1499,1499
15.354,-4.300,4.300,0.000,0.000,0.000,0.609,1499,1499
15.364,-4.300,4.300,0.000,0.000,0.000,0.609,1499,1499
15.374,-4.300,4.300,0.000,0.000,0.000,0.609,1499,1499
15.384,-4.300,4.300,0.000,0.000,0.000,0.609,1499,1499
15.394,-4.300,4.300,0.000,0.000,0.000,0.610,1499,1499
15.404,-4.300,4.300,0.000,0.000,0.000,0.610,1499,1499
15.414,-4.300,4.300,0.000,0.000,0.000,0.610,1499,1499
15.424,-4.300,4.300,0.000,0.000,0.000,0.610,1499,1499
15.434,-4.300,4.300,0.000,0.000,0.000,0.611,1499,1499
15.444,-4.300,4.300,0.000,0.000,0.000,0.611,1499,1499
15.454,-4.300,4.300,0.000,0.000,0.000,0.611,1499,1499
15.464,-4.300,4.300,0.000,0.000,0.000,0.611,1499,1499
15.474,-4.300,4.300,0.000,0.000,0.000,0.612,1499,1499
15.484,-4.300,4.300,0.000,0.000,0.000,0.612,1499,1499
15.494,-4.300,4.300,0.000,0.000,0.000,0.612,1499,1499
15.504,-4.300,4.300,0.000,0.000,0.000,0.612,1499,1499
15.514,-4.300,4.300,0.000,0.000,0.000,0.612,1499,1499
15.524,-4.380,4.380,0.000,0.000,0.000,0.612,1499,1499
15.534,-4.380,4.380,0.000,0.000,0.000,0.615,1499,1499
15.544,-4.380,4.380,0.000,0.000,0.000,0.617,1499,1499
15.554,-4.380,4.380,0.000,0.000,0.000,0.618,1499,1499
15.564,-4.380,4.380,0.000,0.000,0.000,0.619,1499,1499
15.574,-4.380,4.380,0.000,0.000,0.000,0.620,1499,1499
15.584,-4.380,4.380,0.000,0.000,0.000,0.621,1499,1499
15.594,-4.380,4.380,0.000,0.000,0.000,0.621,1499,1499
15.604,-4.380,4.380,0.000,0.000,0.000,0.622,1499,1499
15.614,-4.380,4.380,0.000,0.000,0.000,0.622,1499,1499
15.624,-4.380,4.380,0.000,0.000,0.000,0.622,1499,1499
15.634,-4.380,4.380,0.000,0.000,0.000,0.623,1499,1499
15.644,-4.380,4.380,0.000,0.000,0.000,0.623,1499,1499
15.654,-4.380,4.380,0.000,0.000,0.000,0.623,1499,1499
15.664,-4.380,4.380,0.000,0.000,0.000,0.623,1499,1499
15.674,-4.380,4.380,0.000,0.000,0.000,0.624,1499,1499
15.684,-4.380,4.380,0.000,0.000,0.000,0.624,1499,1499
15.694,-4.380,4.380,0.000,0.000,0.000,0.624,1499,1499
15.704,-4.380,4.380,0.000,0.000,0.000,0.624,1499,1499
15.714,-4.380,4.380,0.000,0.000,0.000,0.625,1499,1499
15.724,-4.380,4.380,0.000,0.000,0.000,0.625,1499,1499
15.734,-4.380,4.380,0.000,0.000,0.000,0.625,1499,1499
15.744,-4.380,4.380,0.000,0.000,0.000,0.625,1499,1499
15.754,-4.380,4.380,0.000,0.000,0.000,0.626,1499,1499
15.764,-4.450,4.450,0.000,0.000,0.000,0.625,1499,1499
15.774,-4.450,4.450,0.000,0.000,0.000,0.627,1499,1499
15.784,-4.450,4.450,0.000,0.000,0.000,0.629,1499,1499
15.794,-4.450,4.450,0.000,0.000,0.000,0.630,1499,1499
15.804,-4.450,4.450,0.000,0.000,0.000,0.631,1499,1499
15.814,-4.450,4.450,0.000,0.000,0.000,0.632,1499,1499
15.824,-4.450,4.450,0.000,0.000,0.000,0.633,1499,1499
15.834,-4.450,4.450,0.000,0.000,0.000,0.633,1499,1499
15.844,-4.450,4.450,0.000,0.000,0.000,0.634,1499,1499
15.854,-4.450,4.450,0.000,0.000,0.000,0.634,1499,1499
15.864,-4.450,4.450,0.000,0.000,0.000,0.634,1499,1499
15.874,-4.450,4.450,0.000,0.000,0.000,0.635,1499,1499
15.884,-4.450,4.450,0.000,0.000,0.000,0.635,1499,1499
15.894,-4.450,4.450,0.000,0.000,0.000,0.635,1499,1499
15.904,-4.450,4.450,0.000,0.000,0.000,0.635,1499,1499
15.914,-4.450,4.450,0.000,0.000,0.000,0.636,1499,1499
15.924,-4.450,4.450,0.000,0.000,0.000,0.636,1499,1499
15.934,-4.450,4.450,0.000,0.000,0.000,0.636,1499,1499
15.944,-4.450,4.450,0.000,0.000,0.000,0.636,1499,1499
15.954,-4.450,4.450,0.000,0.000,0.000,0.637,1499,1499
15.964,-4.450,4.450,0.000,0.000,0.000,0.637,1499,1499
15.974,-4.450,4.450,0.000,0.000,0.000,0.637,1499,1499
15.984,-4.450,4.450,0.000,0.000,0.000,0.637,1499,1499
15.994,-4.450,4.450,0.000,0.000,0.000,0.638,1499,1499
16.004,-4.450,4.450,0.000,0.000,0.000,0.638,1499,1499
16.014,-4.450,4.450,0.000,0.000,0.000,0.638,1499,1499
16.024,-4.247,4.247,0.000,0.000,0.000,0.640,1499,1499
16.034,-4.247,4.247,0.000,0.000,0.000,0.634,1499,1499
16.044,-4.247,4.247,0.000,0.000,0.000,0.630,1499,1499
16.054,-4.247,4.247,0.000,0.000,0.000,0.627,1499,1499
16.064,-4.247,4.247,0.000,0.000,0.000,0.625,1499,1499
16.074,-4.247,4.247,0.000,0.000,0.000,0.624,1499,1499
16.084,-4.247,4.247,0.000,0.000,0.000,0.623,1499,1499
16.094,-4.247,4.247,0.000,0.000,0.000,0.623,1499,1499
16.104,-4.247,4.247,0.000,0.000,0.000,0.622,1499,1499
16.114,-4.247,4.247,0.000,0.000,0.000,0.622,1499,1499
16.124,-4.247,4.247,0.000,0.000,0.000,0.622,1499,1499
16.134,-4.247,4.247,0.000,0.000,0.000,0.622,1499,1499
16.144,-4.247,4.247,0.000,0.000,0.000,0.622,1499,1499
16.154,-4.247,4.247,0.000,0.000,0.000,0.622,1499,1499
16.164,-4.247,4.247,0.000,0.000,0.000,0.622,1499,1499
16.174,-4.247,4.247,0.000,0.000,0.000,0.623,1499,1499
16.184,-4.247,4.247,0.000,0.000,0.000,0.623,1499,1499
16.194,-4.247,4.247,0.000,0.000,0.000,0.623,1499,1499
16.204,-4.247,4.247,0.000,0.000,0.000,0.623,1499,1499
16.214,-4.247,4.247,0.000,0.000,0.000,0.623,1499,1499
16.224,-4.247,4.247,0.000,0.000,0.000,0.624,1499,1499
16.234,-4.247,4.247,0.000,0.000,0.000,0.624,1499,1499
16.244,-4.247,4.247,0.000,0.000,0.000,0.624,1499,1499
16.254,-4.247,4.247,0.000,0.000,0.000,0.624,1499,1499
16.264,-4.247,4.247,0.000,0.000,0.000,0.625,1499,1499
16.274,-4.324,4.324,0.000,0.000,0.000,0.624,1499,1499
16.284,-4.324,4.324,0.000,0.000,0.000,0.627,1499,1499
16.294,-4.324,4.324,0.000,0.000,0.000,0.629,1499,1499
16.304,-4.324,4.324,0.000,0.000,0.000,0.630,1499,1499
16.314,-4.324,4.324,0.000,0.000,0.000,0.631,1499,1499
16.324,-4.324,4.324,0.000,0.000,0.000,0.632,1499,1499
16.334,-4.324,4.324,0.000,0.000,0.000,0.632,1499,1499
16.344,-4.324,4.324,0.000,0.000,0.000,0.633,1499,1499
16.354,-4.324,4.324,0.000,0.000,0.000,0.633,1499,1499
16.364,-4.324,4.324,0.000,0.000,0.000,0.634,1499,1499
16.374,-4.324,4.324,0.000,0.000,0.000,0.634,1499,1499
16.384,-4.324,4.324,0.000,0.000,0.000,0.634,1499,1499
16.394,-4.324,4.324,0.000,0.000,0.000,0.635,1499,1499
16.404,-4.324,4.324,0.000,0.000,0.000,0.635,1499,1499
16.414,-4.324,4.324,0.000,0.000,0.000,0.635,1499,1499
16.424,-4.324,4.324,0.000,0.000,0.000,0.635,1499,1499
16.434,-4.324,4.324,0.000,0.000,0.000,0.636,1499,1499
16.444,-4.324,4.324,0.000,0.000,0.000,0.636,1499,1499
16.454,-4.324,4.324,0.000,0.000,0.000,0.636,1499,1499
16.464,-4.324,4.324,0.000,0.000,0.000,0.636,1499,1499
16.474,-4.324,4.324,0.000,0.000,0.000,0.637,1499,1499
16.484,-4.324,4.324,0.000,0.000,0.000,0.637,1499,1499
16.494,-4.324,4.324,0.000,0.000,0.000,0.637,1499,1499
16.504,-4.324,4.324,0.000,0.000,0.000,0.637,1499,1499
16.514,-4.324,4.324,0.000,0.000,0.000,0.637,1499,1499
16.524,-3.872,3.872,0.000,0.000,0.000,0.642,1499,1499
16.534,-3.872,3.872,0.000,0.000,0.000,0.635,1499,1499
16.544,-3.872,3.872,0.000,0.000,0.000,0.627,1499,1499
16.554,-3.872,3.872,0.000,0.000,0.000,0.619,1499,1499
16.564,-3.872,3.872,0.000,0.000,0.000,0.611,1499,1499
16.574,-3.872,3.872,0.000,0.000,0.000,0.604,1499,1499
16.584,-3.872,3.872,0.000,0.000,0.000,0.602,1499,1499
16.594,-3.872,3.872,0.000,0.000,0.000,0.600,1499,1499
16.604,-3.872,3.872,0.000,0.000,0.000,0.599,1499,1499
16.614,-3.872,3.872,0.000,0.000,0.000,0.599,1499,1499
16.624,-3.872,3.872,0.000,0.000,0.000,0.598,1499,1499
16.634,-3.872,3.872,0.000,0.000,0.000,0.598,1499,1499
16.644,-3.872,3.872,0.000,0.000,0.000,0.598,1499,1499
16.654,-3.872,3.872,0.000,0.000,0.000,0.598,1499,1499
16.664,-3.872,3.872,0.000,0.000,0.000,0.598,1499,1499
16.674,-3.872,3.872,0.000,0.000,0.000,0.598,1499,1499
16.684,-3.872,3.872,0.000,0.000,0.000,0.598,1499,1499
16.694,-3.872,3.872,0.000,0.000,0.000,0.599,1499,1499
16.704,-3.872,3.872,0.000,0.000,0.000,0.599,1499,1499
16.714,-3.872,3.872,0.000,0.000,0.000,0.599,1499,1499
16.724,-3.872,3.872,0.000,0.000,0.000,0.599,1499,1499
16.734,-3.872,3.872,0.000,0.000,0.000,0.599,1499,1499
16.744,-3.872,3.872,0.000,0.000,0.000,0.600,1499,1499
16.754,-3.872,3.872,0.000,0.000,0.000,0.600,1499,1499
16.764,-2.208,2.208,0.000,0.000,0.000,0.608,1499,1499
16.774,-2.208,2.208,0.000,0.000,0.000,0.600,1499,1499
16.784,-2.208,2.208,0.000,0.000,0.000,0.592,1499,1499
16.794,-2.208,2.208,0.000,0.000,0.000,0.584,1499,1499
16.804,-2.208,2.208,0.000,0.000,0.000,0.576,1499,1499
16.814,-2.208,2.208,0.000,0.000,0.000,0.568,1499,1499
16.824,-2.208,2.208,0.000,0.000,0.000,0.560,1499,1499
16.834,-2.208,2.208,0.000,0.000,0.000,0.553,1499,1499
16.844,-2.208,2.208,0.000,0.000,0.000,0.545,1499,1499
16.854,-2.208,2.208,0.000,0.000,0.000,0.537,1499,1499
16.864,-2.208,2.208,0.000,0.000,0.000,0.529,1499,1499
16.874,-2.208,2.208,0.000,0.000,0.000,0.521,1499,1499
16.884,-2.208,2.208,0.000,0.000,0.000,0.513,1499,1499
16.894,-2.208,2.208,0.000,0.000,0.000,0.505,1499,1499
16.904,-2.208,2.208,0.000,0.000,0.000,0.498,1499,1499
16.914,-2.208,2.208,0.000,0.000,0.000,0.490,1499,1499
16.924,-2.208,2.208,0.000,0.000,0.000,0.482,1499,1499
16.934,-2.208,2.208,0.000,0.000,0.000,0.474,1499,1499
16.944,-2.208,2.208,0.000,0.000,0.000,0.466,1499,1499
16.954,-2.208,2.208,0.000,0.000,0.000,0.458,1499,1499
16.964,-2.208,2.208,0.000,0.000,0.000,0.451,1499,1499
16.974,-2.208,2.208,0.000,0.000,0.000,0.446,1499,1499
16.984,-2.208,2.208,0.000,0.000,0.000,0.446,1499,1499
16.994,-2.208,2.208,0.000,0.000,0.000,0.446,1499,1499
17.004,-2.208,2.208,0.000,0.000,0.000,0.446,1499,1499
17.014,-2.208,2.208,0.000,0.000,0.000,0.446,1499,1499
17.024,-0.681,0.681,0.000,0.000,0.000,0.454,1499,1499
17.034,-0.681,0.681,0.000,0.000,0.000,0.446,1499,1499
17.044,-0.681,0.681,0.000,0.000,0.000,0.438,1499,1499
17.054,-0.681,0.681,0.000,0.000,0.000,0.430,1499,1499
17.064,-0.681,0.681,0.000,0.000,0.000,0.422,1499,1499
17.074,-0.681,0.681,0.000,0.000,0.000,0.415,1499,1499
17.084,-0.681,0.681,0.000,0.000,0.000,0.407,1499,1499
17.094,-0.681,0.681,0.000,0.000,0.000,0.399,1499,1499
17.104,-0.681,0.681,0.000,0.000,0.000,0.391,1499,1499
17.114,-0.681,0.681,0.000,0.000,0.000,0.383,1499,1499
17.124,-0.681,0.681,0.000,0.000,0.000,0.375,1499,1499
17.134,-0.681,0.681,0.000,0.000,0.000,0.367,1499,1499
17.144,-0.681,0.681,0.000,0.000,0.000,0.360,1499,1499
17.154,-0.681,0.681,0.000,0.000,0.000,0.352,1499,1499
17.164,-0.681,0.681,0.000,0.000,0.000,0.344,1499,1499
17.174,-0.681,0.681,0.000,0.000,0.000,0.336,1499,1499
17.184,-0.681,0.681,0.000,0.000,0.000,0.328,1499,1499
17.194,-0.681,0.681,0.000,0.000,0.000,0.320,1499,1499
17.204,-0.681,0.681,0.000,0.000,0.000,0.312,1499,1499
17.214,-0.681,0.681,0.000,0.000,0.000,0.305,1499,1499
17.224,-0.681,0.681,0.000,0.000,0.000,0.303,1499,1499
17.234,-0.681,0.681,0.000,0.000,0.000,0.303,1499,1499
17.244,-0.681,0.681,0.000,0.000,0.000,0.303,1499,1499
17.254,-0.681,0.681,0.000,0.000,0.000,0.303,1499,1499
17.264,-0.681,0.681,0.000,0.000,0.000,0.303,1499,1499
17.274,-1.105,1.105,0.000,0.000,0.000,0.299,1499,1499
17.284,-1.105,1.105,0.000,0.000,0.000,0.306,1499,1499
17.294,-1.105,1.105,0.000,0.000,0.000,0.314,1499,1499
17.304,-1.105,1.105,0.000,0.000,0.000,0.322,1499,1499
17.314,-1.105,1.105,0.000,0.000,0.000,0.330,1499,1499
17.324,-1.105,1.105,0.000,0.000,0.000,0.336,1499,1499
17.334,-1.105,1.105,0.000,0.000,0.000,0.338,1499,1499
17.344,-1.105,1.105,0.000,0.000,0.000,0.340,1499,1499
17.354,-1.105,1.105,0.000,0.000,0.000,0.341,1499,1499
17.364,-1.105,1.105,0.000,0.000,0.000,0.342,1499,1499
17.374,-1.105,1.105,0.000,0.000,0.000,0.342,1499,1499
17.384,-1.105,1.105,0.000,0.000,0.000,0.343,1499,1499
17.394,-1.105,1.105,0.000,0.000,0.000,0.343,1499,1499
17.404,-1.105,1.105,0.000,0.000,0.000,0.343,1499,1499
17.414,-1.105,1.105,0.000,0.000,0.000,0.343,1499,1499
17.424,-1.105,1.105,0.000,0.000,0.000,0.344,1499,1499
17.434,-1.105,1.105,0.000,0.000,0.000,0.344,1499,1499
17.444,-1.105,1.105,0.000,0.000,0.000,0.344,1499,1499
17.454,-1.105,1.105,0.000,0.000,0.000,0.344,1499,1499
17.464,-1.105,1.105,0.000,0.000,0.000,0.344,1499,1499
17.474,-1.105,1.105,0.000,0.000,0.000,0.344,1499,1499
17.484,-1.105,1.105,0.000,0.000,0.000,0.344,1499,1499
17.494,-1.105,1.105,0.000,0.000,0.000,0.344,1499,1499
17.504,-1.105,1.105,0.000,0.000,0.000,0.344,1499,1499
17.514,-1.105,1.105,0.000,0.000,0.000,0.344,1499,1499
17.524,-2.854,2.854,0.000,0.000,0.000,0.336,1499,1499
17.534,-2.854,2.854,0.000,0.000,0.000,0.344,1499,1499
17.544,-2.854,2.854,0.000,0.000,0.000,0.352,1499,1499
17.554,-2.854,2.854,0.000,0.000,0.000,0.360,1499,1499
17.564,-2.854,2.854,0.000,0.000,0.000,0.368,1499,1499
17.574,-2.854,2.854,0.000,0.000,0.000,0.376,1499,1499
17.584,-2.854,2.854,0.000,0.000,0.000,0.384,1499,1499
17.594,-2.854,2.854,0.000,0.000,0.000,0.391,1499,1499
17.604,-2.854,2.854,0.000,0.000,0.000,0.399,1499,1499
17.614,-2.854,2.854,0.000,0.000,0.000,0.407,1499,1499
17.624,-2.854,2.854,0.000,0.000,0.000,0.415,1499,1499
17.634,-2.854,2.854,0.000,0.000,0.000,0.423,1499,1499
17.644,-2.854,2.854,0.000,0.000,0.000,0.431,1499,1499
17.654,-2.854,2.854,0.000,0.000,0.000,0.439,1499,1499
17.664,-2.854,2.854,0.000,0.000,0.000,0.446,1499,1499
17.674,-2.854,2.854,0.000,0.000,0.000,0.454,1499,1499
17.684,-2.854,2.854,0.000,0.000,0.000,0.462,1499,1499
17.694,-2.854,2.854,0.000,0.000,0.000,0.470,1499,1499
17.704,-2.854,2.854,0.000,0.000,0.000,0.478,1499,1499
17.714,-2.854,2.854,0.000,0.000,0.000,0.486,1499,1499
17.724,-2.854,2.854,0.000,0.000,0.000,0.494,1499,1499
17.734,-2.854,2.854,0.000,0.000,0.000,0.501,1499,1499
17.744,-2.854,2.854,0.000,0.000,0.000,0.509,1499,1499
