时间戳,pitch角度,误差,目标角速率,实际角速率,积分项,输出值,电机3PWM,电机4PWM
8.973,-5.556,5.556,0.000,0.000,0.000,0.802,1499,1499
8.983,-5.556,5.556,0.000,0.000,0.000,0.802,1499,1499
8.993,-5.556,5.556,0.000,0.000,0.000,0.802,1499,1499
9.003,-5.556,5.556,0.000,0.000,0.000,0.802,1499,1499
9.013,-5.556,5.556,0.000,0.000,0.000,0.803,1499,1499
9.023,-5.556,5.556,0.000,0.000,0.000,0.803,1499,1499
9.033,-5.556,5.556,0.000,0.000,0.000,0.803,1499,1499
9.043,-5.556,5.556,0.000,0.000,0.000,0.804,1499,1499
9.053,-5.556,5.556,0.000,0.000,0.000,0.804,1499,1499
9.063,-5.556,5.556,0.000,0.000,0.000,0.804,1499,1499
9.073,-5.556,5.556,0.000,0.000,0.000,0.804,1499,1499
9.083,-5.556,5.556,0.000,0.000,0.000,0.805,1499,1499
9.093,-5.556,5.556,0.000,0.000,0.000,0.805,1499,1499
9.103,-5.556,5.556,0.000,0.000,0.000,0.805,1499,1499
9.113,-5.400,5.400,0.000,0.000,0.000,0.807,1499,1499
9.123,-5.400,5.400,0.000,0.000,0.000,0.803,1499,1499
9.133,-5.400,5.400,0.000,0.000,0.000,0.799,1499,1499
9.143,-5.400,5.400,0.000,0.000,0.000,0.797,1499,1499
9.153,-5.400,5.400,0.000,0.000,0.000,0.796,1499,1499
9.163,-5.400,5.400,0.000,0.000,0.000,0.795,1499,1499
9.173,-5.400,5.400,0.000,0.000,0.000,0.795,1499,1499
9.183,-5.400,5.400,0.000,0.000,0.000,0.794,1499,1499
9.193,-5.400,5.400,0.000,0.000,0.000,0.794,1499,1499
9.203,-5.400,5.400,0.000,0.000,0.000,0.794,1499,1499
9.213,-5.400,5.400,0.000,0.000,0.000,0.794,1499,1499
9.223,-5.400,5.400,0.000,0.000,0.000,0.794,1499,1499
9.233,-5.400,5.400,0.000,0.000,0.000,0.795,1499,1499
9.243,-5.400,5.400,0.000,0.000,0.000,0.795,1499,1499
9.253,-5.400,5.400,0.000,0.000,0.000,0.795,1499,1499
9.263,-5.400,5.400,0.000,0.000,0.000,0.795,1499,1499
9.273,-5.400,5.400,0.000,0.000,0.000,0.795,1499,1499
9.283,-5.400,5.400,0.000,0.000,0.000,0.796,1499,1499
9.293,-5.400,5.400,0.000,0.000,0.000,0.796,1499,1499
9.303,-5.400,5.400,0.000,0.000,0.000,0.796,1499,1499
9.313,-5.400,5.400,0.000,0.000,0.000,0.797,1499,1499
9.323,-5.400,5.400,0.000,0.000,0.000,0.797,1499,1499
9.333,-5.400,5.400,0.000,0.000,0.000,0.797,1499,1499
9.343,-5.400,5.400,0.000,0.000,0.000,0.797,1499,1499
9.353,-7.361,7.361,0.000,0.000,0.000,0.790,1499,1499
9.363,-7.361,7.361,0.000,0.000,0.000,0.797,1499,1499
9.373,-7.361,7.361,0.000,0.000,0.000,0.805,1499,1499
9.383,-7.361,7.361,0.000,0.000,0.000,0.813,1499,1499
9.393,-7.361,7.361,0.000,0.000,0.000,0.821,1499,1499
9.403,-7.361,7.361,0.000,0.000,0.000,0.829,1499,1499
9.413,-7.361,7.361,0.000,0.000,0.000,0.837,1499,1499
9.423,-7.361,7.361,0.000,0.000,0.000,0.845,1499,1499
9.433,-7.361,7.361,0.000,0.000,0.000,0.852,1499,1499
9.443,-7.361,7.361,0.000,0.000,0.000,0.860,1499,1499
9.453,-7.361,7.361,0.000,0.000,0.000,0.868,1499,1499
9.463,-7.361,7.361,0.000,0.000,0.000,0.876,1499,1499
9.473,-7.361,7.361,0.000,0.000,0.000,0.884,1499,1499
9.483,-7.361,7.361,0.000,0.000,0.000,0.892,1499,1499
9.493,-7.361,7.361,0.000,0.000,0.000,0.899,1499,1499
9.503,-7.361,7.361,0.000,0.000,0.000,0.907,1499,1499
9.513,-7.361,7.361,0.000,0.000,0.000,0.915,1499,1499
9.523,-7.361,7.361,0.000,0.000,0.000,0.923,1499,1499
9.533,-7.361,7.361,0.000,0.000,0.000,0.931,1499,1499
9.543,-7.361,7.361,0.000,0.000,0.000,0.939,1499,1499
9.553,-7.361,7.361,0.000,0.000,0.000,0.947,1499,1499
9.563,-7.361,7.361,0.000,0.000,0.000,0.954,1499,1499
9.573,-7.361,7.361,0.000,0.000,0.000,0.962,1499,1499
9.583,-7.361,7.361,0.000,0.000,0.000,0.970,1499,1499
9.593,-7.361,7.361,0.000,0.000,0.000,0.978,1499,1499
9.603,-15.645,15.645,0.000,0.000,0.000,0.970,1499,1499
9.613,-15.645,15.645,0.000,0.000,0.000,0.978,1499,1499
9.623,-15.645,15.645,0.000,0.000,0.000,0.986,1499,1499
9.633,-15.645,15.645,0.000,0.000,0.000,0.994,1499,1499
9.643,-15.645,15.645,0.000,0.000,0.000,1.002,1498,1498
9.653,-15.645,15.645,0.000,0.000,0.000,1.009,1498,1498
9.663,-15.645,15.645,0.000,0.000,0.000,1.017,1498,1498
9.673,-15.645,15.645,0.000,0.000,0.000,1.025,1498,1498
9.683,-15.645,15.645,0.000,0.000,0.000,1.033,1498,1498
9.693,-15.645,15.645,0.000,0.000,0.000,1.041,1498,1498
9.703,-15.645,15.645,0.000,0.000,0.000,1.049,1498,1498
9.713,-15.645,15.645,0.000,0.000,0.000,1.057,1498,1498
9.723,-15.645,15.645,0.000,0.000,0.000,1.064,1498,1498
9.733,-15.645,15.645,0.000,0.000,0.000,1.072,1498,1498
9.743,-15.645,15.645,0.000,0.000,0.000,1.080,1498,1498
9.753,-15.645,15.645,0.000,0.000,0.000,1.088,1498,1498
9.763,-15.645,15.645,0.000,0.000,0.000,1.096,1498,1498
9.773,-15.645,15.645,0.000,0.000,0.000,1.104,1498,1498
9.783,-15.645,15.645,0.000,0.000,0.000,1.112,1498,1498
9.793,-15.645,15.645,0.000,0.000,0.000,1.119,1498,1498
9.803,-15.645,15.645,0.000,0.000,0.000,1.127,1498,1498
9.813,-15.645,15.645,0.000,0.000,0.000,1.135,1498,1498
9.823,-15.645,15.645,0.000,0.000,0.000,1.143,1498,1498
9.833,-15.645,15.645,0.000,0.000,0.000,1.151,1498,1498
9.843,-15.645,15.645,0.000,0.000,0.000,1.159,1498,1498
9.853,-19.743,19.743,0.000,0.000,0.000,1.167,1498,1498
9.863,-19.743,19.743,0.000,0.000,0.000,1.174,1498,1498
9.873,-19.743,19.743,0.000,0.000,0.000,1.182,1498,1498
9.883,-19.743,19.743,0.000,0.000,0.000,1.190,1498,1498
9.893,-19.743,19.743,0.000,0.000,0.000,1.198,1498,1498
9.903,-19.743,19.743,0.000,0.000,0.000,1.206,1498,1498
9.913,-19.743,19.743,0.000,0.000,0.000,1.214,1498,1498
9.923,-19.743,19.743,0.000,0.000,0.000,1.222,1498,1498
9.933,-19.743,19.743,0.000,0.000,0.000,1.229,1498,1498
9.943,-19.743,19.743,0.000,0.000,0.000,1.237,1498,1498
9.953,-19.743,19.743,0.000,0.000,0.000,1.245,1498,1498
9.963,-19.743,19.743,0.000,0.000,0.000,1.253,1498,1498
9.973,-19.743,19.743,0.000,0.000,0.000,1.261,1498,1498
9.983,-19.743,19.743,0.000,0.000,0.000,1.269,1498,1498
9.993,-19.743,19.743,0.000,0.000,0.000,1.276,1498,1498
10.003,-19.743,19.743,0.000,0.000,0.000,1.284,1498,1498
10.013,-19.743,19.743,0.000,0.000,0.000,1.292,1498,1498
10.023,-19.743,19.743,0.000,0.000,0.000,1.300,1498,1498
10.033,-19.743,19.743,0.000,0.000,0.000,1.308,1498,1498
10.043,-19.743,19.743,0.000,0.000,0.000,1.316,1498,1498
10.053,-19.743,19.743,0.000,0.000,0.000,1.324,1498,1498
10.063,-19.743,19.743,0.000,0.000,0.000,1.331,1498,1498
10.073,-19.743,19.743,0.000,0.000,0.000,1.339,1498,1498
10.083,-19.743,19.743,0.000,0.000,0.000,1.347,1498,1498
10.093,-19.743,19.743,0.000,0.000,0.000,1.355,1498,1498
10.103,-20.998,20.998,0.000,0.000,0.000,1.363,1498,1498
10.113,-20.998,20.998,0.000,0.000,0.000,1.371,1498,1498
10.123,-20.998,20.998,0.000,0.000,0.000,1.379,1498,1498
10.133,-20.998,20.998,0.000,0.000,0.000,1.386,1498,1498
10.143,-20.998,20.998,0.000,0.000,0.000,1.394,1498,1498
10.153,-20.998,20.998,0.000,0.000,0.000,1.402,1498,1498
10.163,-20.998,20.998,0.000,0.000,0.000,1.410,1498,1498
10.173,-20.998,20.998,0.000,0.000,0.000,1.418,1498,1498
10.183,-20.998,20.998,0.000,0.000,0.000,1.426,1498,1498
10.193,-20.998,20.998,0.000,0.000,0.000,1.434,1498,1498
10.203,-20.998,20.998,0.000,0.000,0.000,1.441,1498,1498
10.213,-20.998,20.998,0.000,0.000,0.000,1.449,1498,1498
10.223,-20.998,20.998,0.000,0.000,0.000,1.457,1498,1498
10.233,-20.998,20.998,0.000,0.000,0.000,1.465,1498,1498
10.243,-20.998,20.998,0.000,0.000,0.000,1.473,1498,1498
10.253,-20.998,20.998,0.000,0.000,0.000,1.481,1498,1498
10.263,-20.998,20.998,0.000,0.000,0.000,1.489,1498,1498
10.273,-20.998,20.998,0.000,0.000,0.000,1.496,1498,1498
10.283,-20.998,20.998,0.000,0.000,0.000,1.504,1498,1498
10.293,-20.998,20.998,0.000,0.000,0.000,1.512,1498,1498
10.303,-20.998,20.998,0.000,0.000,0.000,1.520,1498,1498
10.313,-20.998,20.998,0.000,0.000,0.000,1.528,1498,1498
10.323,-20.998,20.998,0.000,0.000,0.000,1.536,1498,1498
10.333,-20.998,20.998,0.000,0.000,0.000,1.544,1498,1498
10.343,-20.998,20.998,0.000,0.000,0.000,1.551,1498,1498
10.353,-18.437,18.437,0.000,0.000,0.000,1.559,1498,1498
10.363,-18.437,18.437,0.000,0.000,0.000,1.567,1498,1498
10.373,-18.437,18.437,0.000,0.000,0.000,1.575,1498,1498
10.383,-18.437,18.437,0.000,0.000,0.000,1.583,1498,1498
10.393,-18.437,18.437,0.000,0.000,0.000,1.591,1498,1498
10.403,-18.437,18.437,0.000,0.000,0.000,1.598,1498,1498
10.413,-18.437,18.437,0.000,0.000,0.000,1.606,1498,1498
10.423,-18.437,18.437,0.000,0.000,0.000,1.614,1498,1498
10.433,-18.437,18.437,0.000,0.000,0.000,1.622,1498,1498
10.443,-18.437,18.437,0.000,0.000,0.000,1.630,1498,1498
10.453,-18.437,18.437,0.000,0.000,0.000,1.638,1498,1498
10.463,-18.437,18.437,0.000,0.000,0.000,1.646,1498,1498
10.473,-18.437,18.437,0.000,0.000,0.000,1.653,1498,1498
10.483,-18.437,18.437,0.000,0.000,0.000,1.661,1498,1498
10.493,-18.437,18.437,0.000,0.000,0.000,1.669,1498,1498
10.503,-18.437,18.437,0.000,0.000,0.000,1.677,1498,1498
10.513,-18.437,18.437,0.000,0.000,0.000,1.685,1498,1498
10.523,-18.437,18.437,0.000,0.000,0.000,1.693,1498,1498
10.533,-18.437,18.437,0.000,0.000,0.000,1.701,1498,1498
10.543,-18.437,18.437,0.000,0.000,0.000,1.708,1498,1498
10.553,-18.437,18.437,0.000,0.000,0.000,1.716,1498,1498
10.563,-18.437,18.437,0.000,0.000,0.000,1.724,1498,1498
10.573,-18.437,18.437,0.000,0.000,0.000,1.732,1498,1498
10.583,-18.437,18.437,0.000,0.000,0.000,1.740,1498,1498
10.593,-18.437,18.437,0.000,0.000,0.000,1.748,1498,1498
10.603,-9.707,9.707,0.000,0.000,0.000,1.756,1498,1498
10.613,-9.707,9.707,0.000,0.000,0.000,1.763,1498,1498
10.623,-9.707,9.707,0.000,0.000,0.000,1.760,1498,1498
10.633,-9.707,9.707,0.000,0.000,0.000,1.752,1498,1498
10.643,-9.707,9.707,0.000,0.000,0.000,1.744,1498,1498
10.653,-9.707,9.707,0.000,0.000,0.000,1.736,1498,1498
10.663,-9.707,9.707,0.000,0.000,0.000,1.729,1498,1498
10.673,-9.707,9.707,0.000,0.000,0.000,1.721,1498,1498
10.683,-9.707,9.707,0.000,0.000,0.000,1.713,1498,1498
10.693,-9.707,9.707,0.000,0.000,0.000,1.705,1498,1498
10.703,-9.707,9.707,0.000,0.000,0.000,1.697,1498,1498
10.713,-9.707,9.707,0.000,0.000,0.000,1.689,1498,1498
10.723,-9.707,9.707,0.000,0.000,0.000,1.682,1498,1498
10.733,-9.707,9.707,0.000,0.000,0.000,1.674,1498,1498
10.743,-9.707,9.707,0.000,0.000,0.000,1.666,1498,1498
10.753,-9.707,9.707,0.000,0.000,0.000,1.658,1498,1498
10.763,-9.707,9.707,0.000,0.000,0.000,1.650,1498,1498
10.773,-9.707,9.707,0.000,0.000,0.000,1.642,1498,1498
10.783,-9.707,9.707,0.000,0.000,0.000,1.634,1498,1498
10.793,-9.707,9.707,0.000,0.000,0.000,1.627,1498,1498
10.803,-9.707,9.707,0.000,0.000,0.000,1.619,1498,1498
10.813,-9.707,9.707,0.000,0.000,0.000,1.611,1498,1498
10.823,-9.707,9.707,0.000,0.000,0.000,1.603,1498,1498
10.833,-9.707,9.707,0.000,0.000,0.000,1.595,1498,1498
10.843,-9.707,9.707,0.000,0.000,0.000,1.587,1498,1498
10.853,-1.339,1.339,0.000,0.000,0.000,1.579,1498,1498
10.863,-1.339,1.339,0.000,0.000,0.000,1.572,1498,1498
10.873,-1.339,1.339,0.000,0.000,0.000,1.564,1498,1498
10.883,-1.339,1.339,0.000,0.000,0.000,1.556,1498,1498
10.893,-1.339,1.339,0.000,0.000,0.000,1.548,1498,1498
10.903,-1.339,1.339,0.000,0.000,0.000,1.540,1498,1498
10.913,-1.339,1.339,0.000,0.000,0.000,1.532,1498,1498
10.923,-1.339,1.339,0.000,0.000,0.000,1.524,1498,1498
10.933,-1.339,1.339,0.000,0.000,0.000,1.517,1498,1498
10.943,-1.339,1.339,0.000,0.000,0.000,1.509,1498,1498
10.953,-1.339,1.339,0.000,0.000,0.000,1.501,1498,1498
10.963,-1.339,1.339,0.000,0.000,0.000,1.493,1498,1498
10.973,-1.339,1.339,0.000,0.000,0.000,1.485,1498,1498
10.983,-1.339,1.339,0.000,0.000,0.000,1.477,1498,1498
10.993,-1.339,1.339,0.000,0.000,0.000,1.469,1498,1498
11.003,-1.339,1.339,0.000,0.000,0.000,1.462,1498,1498
11.013,-1.339,1.339,0.000,0.000,0.000,1.454,1498,1498
11.023,-1.339,1.339,0.000,0.000,0.000,1.446,1498,1498
11.033,-1.339,1.339,0.000,0.000,0.000,1.438,1498,1498
11.043,-1.339,1.339,0.000,0.000,0.000,1.430,1498,1498
11.053,-1.339,1.339,0.000,0.000,0.000,1.422,1498,1498
11.063,-1.339,1.339,0.000,0.000,0.000,1.414,1498,1498
11.073,-1.339,1.339,0.000,0.000,0.000,1.407,1498,1498
11.083,-1.339,1.339,0.000,0.000,0.000,1.399,1498,1498
11.093,-1.339,1.339,0.000,0.000,0.000,1.391,1498,1498
11.103,5.406,-5.406,0.000,0.000,0.000,1.383,1498,1498
11.113,5.406,-5.406,0.000,0.000,0.000,1.375,1498,1498
11.123,5.406,-5.406,0.000,0.000,0.000,1.367,1498,1498
11.133,5.406,-5.406,0.000,0.000,0.000,1.359,1498,1498
11.143,5.406,-5.406,0.000,0.000,0.000,1.352,1498,1498
11.153,5.406,-5.406,0.000,0.000,0.000,1.344,1498,1498
11.163,5.406,-5.406,0.000,0.000,0.000,1.336,1498,1498
11.173,5.406,-5.406,0.000,0.000,0.000,1.328,1498,1498
11.183,5.406,-5.406,0.000,0.000,0.000,1.320,1498,1498
11.193,5.406,-5.406,0.000,0.000,0.000,1.312,1498,1498
11.203,5.406,-5.406,0.000,0.000,0.000,1.304,1498,1498
11.213,5.406,-5.406,0.000,0.000,0.000,1.297,1498,1498
11.223,5.406,-5.406,0.000,0.000,0.000,1.289,1498,1498
11.233,5.406,-5.406,0.000,0.000,0.000,1.281,1498,1498
11.243,5.406,-5.406,0.000,0.000,0.000,1.273,1498,1498
11.253,5.406,-5.406,0.000,0.000,0.000,1.265,1498,1498
11.263,5.406,-5.406,0.000,0.000,0.000,1.257,1498,1498
11.273,5.406,-5.406,0.000,0.000,0.000,1.250,1498,1498
11.283,5.406,-5.406,0.000,0.000,0.000,1.242,1498,1498
11.293,5.406,-5.406,0.000,0.000,0.000,1.234,1498,1498
11.303,5.406,-5.406,0.000,0.000,0.000,1.226,1498,1498
11.313,5.406,-5.406,0.000,0.000,0.000,1.218,1498,1498
11.323,5.406,-5.406,0.000,0.000,0.000,1.210,1498,1498
11.333,5.406,-5.406,0.000,0.000,0.000,1.202,1498,1498
11.343,5.406,-5.406,0.000,0.000,0.000,1.195,1498,1498
11.353,7.323,-7.323,0.000,0.000,0.000,1.187,1498,1498
11.363,7.323,-7.323,0.000,0.000,0.000,1.179,1498,1498
11.373,7.323,-7.323,0.000,0.000,0.000,1.171,1498,1498
11.383,7.323,-7.323,0.000,0.000,0.000,1.163,1498,1498
11.393,7.323,-7.323,0.000,0.000,0.000,1.155,1498,1498
11.403,7.323,-7.323,0.000,0.000,0.000,1.147,1498,1498
11.413,7.323,-7.323,0.000,0.000,0.000,1.140,1498,1498
11.423,7.323,-7.323,0.000,0.000,0.000,1.132,1498,1498
11.433,7.323,-7.323,0.000,0.000,0.000,1.124,1498,1498
11.443,7.323,-7.323,0.000,0.000,0.000,1.116,1498,1498
11.453,7.323,-7.323,0.000,0.000,0.000,1.108,1498,1498
11.463,7.323,-7.323,0.000,0.000,0.000,1.100,1498,1498
11.473,7.323,-7.323,0.000,0.000,0.000,1.092,1498,1498
11.483,7.323,-7.323,0.000,0.000,0.000,1.085,1498,1498
11.493,7.323,-7.323,0.000,0.000,0.000,1.077,1498,1498
11.503,7.323,-7.323,0.000,0.000,0.000,1.069,1498,1498
11.513,7.323,-7.323,0.000,0.000,0.000,1.061,1498,1498
11.523,7.323,-7.323,0.000,0.000,0.000,1.053,1498,1498
11.533,7.323,-7.323,0.000,0.000,0.000,1.045,1498,1498
11.543,7.323,-7.323,0.000,0.000,0.000,1.037,1498,1498
11.553,7.323,-7.323,0.000,0.000,0.000,1.030,1498,1498
11.563,7.323,-7.323,0.000,0.000,0.000,1.022,1498,1498
11.573,7.323,-7.323,0.000,0.000,0.000,1.014,1498,1498
11.583,7.323,-7.323,0.000,0.000,0.000,1.006,1498,1498
11.593,7.323,-7.323,0.000,0.000,0.000,0.998,1499,1499
11.603,9.543,-9.543,0.000,0.000,0.000,0.990,1499,1499
11.613,9.543,-9.543,0.000,0.000,0.000,0.982,1499,1499
11.623,9.543,-9.543,0.000,0.000,0.000,0.975,1499,1499
11.633,9.543,-9.543,0.000,0.000,0.000,0.967,1499,1499
11.643,9.543,-9.543,0.000,0.000,0.000,0.959,1499,1499
11.653,9.543,-9.543,0.000,0.000,0.000,0.951,1499,1499
11.663,9.543,-9.543,0.000,0.000,0.000,0.943,1499,1499
11.673,9.543,-9.543,0.000,0.000,0.000,0.935,1499,1499
11.683,9.543,-9.543,0.000,0.000,0.000,0.927,1499,1499
11.693,9.543,-9.543,0.000,0.000,0.000,0.920,1499,1499
11.703,9.543,-9.543,0.000,0.000,0.000,0.912,1499,1499
11.713,9.543,-9.543,0.000,0.000,0.000,0.904,1499,1499
11.723,9.543,-9.543,0.000,0.000,0.000,0.896,1499,1499
11.733,9.543,-9.543,0.000,0.000,0.000,0.888,1499,1499
11.743,9.543,-9.543,0.000,0.000,0.000,0.880,1499,1499
11.753,9.543,-9.543,0.000,0.000,0.000,0.873,1499,1499
11.763,9.543,-9.543,0.000,0.000,0.000,0.865,1499,1499
11.773,9.543,-9.543,0.000,0.000,0.000,0.857,1499,1499
11.783,9.543,-9.543,0.000,0.000,0.000,0.849,1499,1499
11.793,9.543,-9.543,0.000,0.000,0.000,0.841,1499,1499
11.803,9.543,-9.543,0.000,0.000,0.000,0.833,1499,1499
11.813,9.543,-9.543,0.000,0.000,0.000,0.825,1499,1499
11.823,9.543,-9.543,0.000,0.000,0.000,0.818,1499,1499
11.833,9.543,-9.543,0.000,0.000,0.000,0.810,1499,1499
11.843,9.543,-9.543,0.000,0.000,0.000,0.802,1499,1499
11.853,10.157,-10.157,0.000,0.000,0.000,0.794,1499,1499
11.863,10.157,-10.157,0.000,0.000,0.000,0.786,1499,1499
11.873,10.157,-10.157,0.000,0.000,0.000,0.778,1499,1499
11.883,10.157,-10.157,0.000,0.000,0.000,0.770,1499,1499
11.893,10.157,-10.157,0.000,0.000,0.000,0.763,1499,1499
11.903,10.157,-10.157,0.000,0.000,0.000,0.755,1499,1499
11.913,10.157,-10.157,0.000,0.000,0.000,0.747,1499,1499
11.923,10.157,-10.157,0.000,0.000,0.000,0.739,1499,1499
11.933,10.157,-10.157,0.000,0.000,0.000,0.731,1499,1499
11.943,10.157,-10.157,0.000,0.000,0.000,0.723,1499,1499
11.953,10.157,-10.157,0.000,0.000,0.000,0.715,1499,1499
11.963,10.157,-10.157,0.000,0.000,0.000,0.708,1499,1499
11.973,10.157,-10.157,0.000,0.000,0.000,0.700,1499,1499
11.983,10.157,-10.157,0.000,0.000,0.000,0.692,1499,1499
11.993,10.157,-10.157,0.000,0.000,0.000,0.684,1499,1499
12.003,10.157,-10.157,0.000,0.000,0.000,0.676,1499,1499
12.013,10.157,-10.157,0.000,0.000,0.000,0.668,1499,1499
12.023,10.157,-10.157,0.000,0.000,0.000,0.660,1499,1499
12.033,10.157,-10.157,0.000,0.000,0.000,0.653,1499,1499
12.043,10.157,-10.157,0.000,0.000,0.000,0.645,1499,1499
12.053,10.157,-10.157,0.000,0.000,0.000,0.637,1499,1499
12.063,10.157,-10.157,0.000,0.000,0.000,0.629,1499,1499
12.073,10.157,-10.157,0.000,0.000,0.000,0.621,1499,1499
12.083,10.157,-10.157,0.000,0.000,0.000,0.613,1499,1499
12.094,10.157,-10.157,0.000,0.000,0.000,0.605,1499,1499
12.103,8.915,-8.915,0.000,0.000,0.000,0.598,1499,1499
12.113,8.915,-8.915,0.000,0.000,0.000,0.590,1499,1499
12.123,8.915,-8.915,0.000,0.000,0.000,0.582,1499,1499
12.133,8.915,-8.915,0.000,0.000,0.000,0.574,1499,1499
12.143,8.915,-8.915,0.000,0.000,0.000,0.566,1499,1499
12.153,8.915,-8.915,0.000,0.000,0.000,0.558,1499,1499
12.163,8.915,-8.915,0.000,0.000,0.000,0.551,1499,1499
12.173,8.915,-8.915,0.000,0.000,0.000,0.543,1499,1499
12.183,8.915,-8.915,0.000,0.000,0.000,0.535,1499,1499
12.193,8.915,-8.915,0.000,0.000,0.000,0.527,1499,1499
12.203,8.915,-8.915,0.000,0.000,0.000,0.519,1499,1499
12.213,8.915,-8.915,0.000,0.000,0.000,0.511,1499,1499
12.223,8.915,-8.915,0.000,0.000,0.000,0.503,1499,1499
12.233,8.915,-8.915,0.000,0.000,0.000,0.496,1499,1499
12.243,8.915,-8.915,0.000,0.000,0.000,0.488,1499,1499
12.253,8.915,-8.915,0.000,0.000,0.000,0.480,1499,1499
12.263,8.915,-8.915,0.000,0.000,0.000,0.472,1499,1499
12.273,8.915,-8.915,0.000,0.000,0.000,0.464,1499,1499
12.283,8.915,-8.915,0.000,0.000,0.000,0.456,1499,1499
12.293,8.915,-8.915,0.000,0.000,0.000,0.448,1499,1499
12.303,8.915,-8.915,0.000,0.000,0.000,0.441,1499,1499
12.313,8.915,-8.915,0.000,0.000,0.000,0.433,1499,1499
12.323,8.915,-8.915,0.000,0.000,0.000,0.425,1499,1499
12.333,8.915,-8.915,0.000,0.000,0.000,0.417,1499,1499
12.343,8.915,-8.915,0.000,0.000,0.000,0.409,1499,1499
12.353,8.181,-8.181,0.000,0.000,0.000,0.401,1499,1499
12.363,8.181,-8.181,0.000,0.000,0.000,0.393,1499,1499
12.373,8.181,-8.181,0.000,0.000,0.000,0.386,1499,1499
12.383,8.181,-8.181,0.000,0.000,0.000,0.378,1499,1499
12.393,8.181,-8.181,0.000,0.000,0.000,0.370,1499,1499
12.403,8.181,-8.181,0.000,0.000,0.000,0.362,1499,1499
12.413,8.181,-8.181,0.000,0.000,0.000,0.354,1499,1499
12.423,8.181,-8.181,0.000,0.000,0.000,0.346,1499,1499
